"lon","lat","dateTime","refID","tripID","contBlock"
-24.4195449485025,15.5932588231281,2017-01-27 20:18:00,29,1,2
-24.4073738566828,15.5992791197262,2017-01-27 20:23:00,29,1,2
-24.4032844847021,15.6027034433977,2017-01-27 20:28:00,29,1,2
-24.3991951127214,15.6061277670692,2017-01-27 20:33:00,29,1,2
-24.3951057407407,15.6095520907407,2017-01-27 20:38:00,29,1,2
-24.3910328326883,15.6129594734119,2017-01-27 20:43:00,29,1,2
-24.391882639167,15.611301496971,2017-01-27 20:48:00,29,1,2
-24.3927324456458,15.6096435205301,2017-01-27 20:53:00,29,1,2
-24.3935822521245,15.6079855440892,2017-01-27 20:58:00,29,1,2
-24.3944320586033,15.6063275676483,2017-01-27 21:03:00,29,1,2
-24.395281865082,15.6046695912074,2017-01-27 21:08:00,29,1,2
-24.3961316715608,15.6030116147665,2017-01-27 21:13:00,29,1,2
-24.3969814780395,15.6013536383256,2017-01-27 21:18:00,29,1,2
-24.3978036015847,15.5996568571309,2017-01-27 21:23:00,29,1,2
-24.3983073713928,15.5975138212677,2017-01-27 21:28:00,29,1,2
-24.398811141201,15.5953707854045,2017-01-27 21:33:00,29,1,2
-24.3993149110092,15.5932277495413,2017-01-27 21:38:00,29,1,2
-24.3995668260504,15.5907003686275,2017-01-27 21:43:00,29,1,2
